#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:41:46       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0     19      4 
 20260818    11:41:47       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:41:48       0    448     78      -    100      9      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:41:49       0    448     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:41:50       0    448     75      -    100    100      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:41:51       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      1      2 
 20260818    11:41:52       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:41:53       0    448     76      -    100    100      0      0      0      0  10251   2385  23156     46      0     11      5 
 20260818    11:41:54       0    452     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      1 
 20260818    11:41:55       0    447     72      -     99    100      0      0      0      0  10251   2565  23156     46      0      0      0 
 20260818    11:41:56       0    447     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:41:57       0    445     77      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:41:58       0    447     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      9      3 
 20260818    11:41:59       0    454     77      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:42:00       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:42:01       0    451     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:42:02       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:42:03       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      5 
 20260818    11:42:04       0    449     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:42:05       0    448     75      -    100    100      0      0      0      0  10251   2355  23156     46      0  10385      0 
 20260818    11:42:07       0    450     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:42:08       0    447     73      -    100    100      0      0      0      0  10251   2595  23156     46      0      6      0 
 20260818    11:42:09       0    451     78      -    100      1      0      0      0      0  10251   2325  23156     46      0     21      5 
 20260818    11:42:10       0    447     77      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:42:11       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     10    602 
 20260818    11:42:12       0    446     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:42:13       0    447     77      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:42:14       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      2 
 20260818    11:42:15       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:42:16       0    446     78      -    100     30      0      0      0      0  10251   2550  23156     46      0     12      5 
 20260818    11:42:17       0    449     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      1 
 20260818    11:42:18       0    448     72      -     99     87      0      0      0      0  10251   2130  23156     46      0      0      0 
 20260818    11:42:19       0    444     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:42:20       0    445     77      -    100      2      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:42:21       0    448     74      -    100     91      0      0      0      0  10251   2145  23156     46      0     11      5 
 20260818    11:42:22       0    447     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:42:23       0    444     79      -    100      2      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:42:24       0    451     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:42:25       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:42:26       0    445     78      -    100     40      0      0      0      0  10251   2640  23156     46      0      8      3 
 20260818    11:42:28       0    448     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      7      0 
 20260818    11:42:29       0    446     72      -     99    100      0      0      0      0  10251   2565  23156     46      0      0      0 
 20260818    11:42:30       0    446     77      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      1 
 20260818    11:42:31       0    446     77      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:42:32       0    445     75      -     99     96      0      0      0      0  10251   2580  23156     46      0     11      5 
 20260818    11:42:33       0    447     77      -    100      1      0      0      0      0  10251   2280  23156     46      0      1      0 
 20260818    11:42:34       0    448     80      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:42:35       0    452     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:42:36       0    448     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:42:37       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     12      5 
 20260818    11:42:38       0    448     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:42:39       0    448     75      -    100    100      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:42:40       0    456     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:42:41       0    445     73      -    100    100      0      0      0      0  10251   2580  23156     46      0      0      0 
 20260818    11:42:42       0    448     76      -    100    100      0      0      0      0  10251   2370  23156     46      0      8      2 
 20260818    11:42:43       0    451     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:42:44       0    446     73      -    100    100      0      0      0      0  10251   2595  23156     46      0      0      0 
 20260818    11:42:45       0    448     77      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:42:46       0    447     77      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:42:47       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      5 
 20260818    11:42:49       0    454     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:42:50       0    447     77      -    100     70      0      0      0      0  10251   2430  23156     46      0      2      6 
 20260818    11:42:51       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:42:52       0    446     71      -     99    100      0      0      0      0  10251   2595  23156     46      0      0      0 
 20260818    11:42:53       0    446     78      -    100      1      0      0      0      0  10251   2325  23156     46      0     12      5 
 20260818    11:42:54       0    448     77      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:42:55       0    443     76      -     99     86      0      0      0      0  10251   2565  23156     46      0  13753    182 
 20260818    11:42:56       0    448     77      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:42:57       0    445     78      -    100      1      0      0      0      0  10251   2370  23156     46      0      0      0 
 20260818    11:42:58       0    451     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      5 
 20260818    11:42:59       0    445     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:43:00       0    447     75      -    100     58      0      0      0      0  10251   2565  23156     46      0      0      0 
 20260818    11:43:01       0    449     78      -    100      1      0      0      0      0  10251   2370  23156     46      0      0      0 
 20260818    11:43:02       0    446     71      -     99    100      0      0      0      0  10251   2580  23156     46      0      0      0 
 20260818    11:43:03       0    444     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     12      5 
 20260818    11:43:04       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:43:05       0    444     73      -     99     87      0      0      0      0  10251   2580  23156     46      0   9921      0 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:43:06       0    448     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:43:07       0    445     76      -    100     18      0      0      0      0  10251   2370  23156     46      0      0      0 
 20260818    11:43:08       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:43:10       0    452     77      -    100      1      0      0      0      0  10251   2385  23156     46      0     20     13 
 20260818    11:43:11       0    447     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     29     18 
 20260818    11:43:12       0    442     79      -    100      1      0      0      0      0  10251   2385  23156     46      0      0      0 
 20260818    11:43:13       0    450     79      -    100      1      0      0      0      0  10251   2370  23156     46      0     12      4 
 20260818    11:43:14       0    453     79      -    100      1      0      0      0      0  10251   2385  23156     46      0      0      0 
 20260818    11:43:15       0    449     77      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:43:16       0    456     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:43:17       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:43:18       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      4 
 20260818    11:43:19       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:43:20       0    449     74      -    100    100      0      0      0      0  10251   2385  23156     46      0      0      0 
 20260818    11:43:21       0    449     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:43:22       0    443     73      -    100    100      0      0      0      0  10251   2595  23156     46      0      0      0 
 20260818    11:43:23       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0     27      4 
 20260818    11:43:24       0    447     77      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:43:25       0    445     72      -     99     86      0      0      0      0  10251   2595  23156     46      0     11      5 
 20260818    11:43:26       0    447     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      1      0 
 20260818    11:43:27       0    445     76      -     99     41      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:43:28       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:43:29       0    448     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:43:31       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     12      5 
 20260818    11:43:32       0    450     77      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:43:33       0    448     74      -    100    100      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:43:34       0    449     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:43:35       0    447     73      -     99    100      0      0      0      0  10251   2580  23156     46      0      0      0 
 20260818    11:43:36       0    444     74      -    100     50      0      0      0      0  10251   2385  23156     46      0     11      4 
 20260818    11:43:37       0    446     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:43:38       0    441     72      -     99    100      0      0      0      0  10251   2550  23156     46      0      0      0 
 20260818    11:43:39       0    442     77      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:43:40       0    447     77      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:43:41       0    452     78      -    100      1      0      0      0      0  10251   2325  23156     46      0     11      5 
 20260818    11:43:42       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:43:43       0    449     75      -    100      2      0      0      0      0  10251   2415  23156     46      0      0      0 
 20260818    11:43:44       0    447     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:43:45       0    447     72      -    100     90      0      0      0      0  10251   2550  23156     46      0      0      0 
 20260818    11:43:46       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     21      5 
 20260818    11:43:47       0    448     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:43:48       0    447     76      -    100    100      0      0      0      0  10251   2205  23156     46      0   8645   1343 
 20260818    11:43:49       0    448     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:43:50       0    441     78      -     99     86      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:43:52       0    448     78      -    100      1      0      0      0      0  10251   2325  23156     46      0     10      8 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:43:53       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:43:54       0    450     76      -    100      1      0      0      0      0  10251   2430  23156     46      0    395      0 
 20260818    11:43:55       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:43:56       0    444     73      -     99     85      0      0      0      0  10251   2580  23156     46      0      0      1 
 20260818    11:43:57       0    448     73      -    100      6      0      0      0      0  10251   2550  23156     46      0     11      5 
 20260818    11:43:58       0    448     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:43:59       0    445     72      -     99     85      0      0      0      0  10251   2580  23156     46      0      0      0 
 20260818    11:44:00       0    447     77      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:44:01       0    444     76      -    100      2      0      0      0      0  10251   2370  23156     46      0      0      0 
 20260818    11:44:02       0    451     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     12      5 
 20260818    11:44:03       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:44:04       0    450     76      -    100      1      0      0      0      0  10251   2415  23156     46      0   5662      0 
 20260818    11:44:05       0    447     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:44:06       0    447     76      -    100    100      0      0      0      0  10251   2190  23156     46      0      0      0 
 20260818    11:44:07       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      1 
 20260818    11:44:08       0    450     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:44:09       0    448     75      -    100     73      0      0      0      0  10251   2355  23156     46      0     12      5 
 20260818    11:44:10       0    448     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:44:11       0    446     73      -    100    100      0      0      0      0  10251   2610  23156     46      0      0      8 
 20260818    11:44:13       0    448     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:44:14       0    447     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:44:15       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      5 
 20260818    11:44:16       0    449     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:44:17       0    445     76      -    100     31      0      0      0      0  10251   2445  23156     46      0      0      0 
 20260818    11:44:18       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:44:19       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:44:20       0    449     73      -    100      6      0      0      0      0  10251   2550  23156     46      0      4      7 
 20260818    11:44:21       0    448     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:44:22       0    445     72      -     99     86      0      0      0      0  10251   2580  23156     46      0      0      0 
 20260818    11:44:23       0    447     77      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:44:24       0    446     76      -     99     33      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:44:25       0    449     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      7      3 
 20260818    11:44:26       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:44:27       0    450     77      -    100      1      0      0      0      0  10251   2400  23156     46      0      0      0 
 20260818    11:44:28       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:44:29       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:44:30       0    448     73      -    100      6      0      0      0      0  10251   2580  23156     46      0     13      6 
 20260818    11:44:31       0    448     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:44:32       0    447     72      -    100     90      0      0      0      0  10251   2565  23156     46      0      0      0 
 20260818    11:44:34       0    447     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      8 
 20260818    11:44:35       0    445     76      -     99     42      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:44:36       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      5 
 20260818    11:44:37       0    448     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:44:38       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     32      5 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:44:39       0    445     78      -    100      1      0      0      0      0  10251   2310  23156     46      0     17      4 
 20260818    11:44:40       0    422     77      -     99     85      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:44:41       0    460     77      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:44:42       0    454     77      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:44:43       0    458     78      -    100      1      0      0      0      0  10251   2280  23156     46      0     27      4 
 20260818    11:44:44       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:44:45       0    449     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      8      4 
 20260818    11:44:46       0    449     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      1 
 20260818    11:44:47       0    446     75      -    100     60      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:44:48       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:44:49       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:44:50       0    449     74      -    100      9      0      0      0      0  10251   2550  23156     46      0      8      3 
 20260818    11:44:51       0    448     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:44:52       0    450     71      -    100     99      0      0      0      0  10251   2520  23156     46      0      0      0 
 20260818    11:44:53       0    448     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      7 
 20260818    11:44:55       0    442     78      -     99     90      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:44:56       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     10      5 
 20260818    11:44:57       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:44:58       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11   1463 
 20260818    11:44:59       0    449     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:45:00       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:45:01       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      1 
 20260818    11:45:02       0    448     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:45:03       0    448     75      -    100      3      0      0      0      0  10251   2505  23156     46      0     12      5 
 20260818    11:45:04       0    448     77      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:45:05       0    449     71      -    100     91      0      0      0      0  10251   2445  23156     46      0      0      0 
 20260818    11:45:06       0    445     77      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:45:07       0    446     76      -     99     30      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:45:08       0    448     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      4      6 
 20260818    11:45:09       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:45:10       0    444     78      -     99     74      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:45:11       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:45:12       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:45:13       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      3 
 20260818    11:45:14       0    450     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:45:16       0    447     75      -    100    100      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:45:17       0    449     78      -    100      1      0      0      0      0  10251   2295  23156     46      0      6      0 
 20260818    11:45:18       0    447     70      -    100    100      0      0      0      0  10251   2685  23156     46      0      0      0 
 20260818    11:45:19       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      5 
 20260818    11:45:20       0    447     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      1 
 20260818    11:45:21       0    447     70      -    100    100      0      0      0      0  10251   2685  23156     46      0      0      0 
 20260818    11:45:22       0    450     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:45:23       0    447     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:45:24       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      5      2 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:45:25       0    449     78      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:45:26       0    448     76      -    100    100      0      0      0      0  10251   2160  23156     46      0      0      0 
 20260818    11:45:27       0    449     77      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:45:28       0    441     79      -     99    100      0      0      0      0  10251   2325  23156     46      0      0      0 
 20260818    11:45:29       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      6      2 
 20260818    11:45:30       0    446     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      1 
 20260818    11:45:31       0    444     73      -     99    100      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:45:32       0    451     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:45:33       0    447     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:45:34       0    449     78      -    100      1      0      0      0      0  10251   2340  23156     46      0     11      4 
 20260818    11:45:35       0    449     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      0 
 20260818    11:45:37       0    444     75      -    100     37      0      0      0      0  10251   2385  23156     46      0   4034      6 
 20260818    11:45:38       0    448     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:45:39       0    444     73      -     99     84      0      0      0      0  10251   2595  23156     46      0      0      0 
 20260818    11:45:40       0    447     77      -    100      1      0      0      0      0  10251   2310  23156     46      0     27      4 
 20260818    11:45:41       0    444     77      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:45:42       0    444     73      -     99     87      0      0      0      0  10251   2580  23156     46      0      8   1010 
 20260818    11:45:43       0    447     77      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:45:44       0    445     76      -    100      2      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:45:45       0    451     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      1      1 
 20260818    11:45:46       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:45:47       0    450     78      -    100      1      0      0      0      0  10251   2460  23156     46      0     11      5 
 20260818    11:45:48       0    447     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      1      0 
 20260818    11:45:49       0    447     76      -    100    100      0      0      0      0  10251   2205  23156     46      0      0      0 
 20260818    11:45:50       0    450     77      -    100      1      0      0      0      0  10251   2295  23156     46      0      0      0 
 20260818    11:45:51       0    446     77      -     99     66      0      0      0      0  10251   2355  23156     46      0      0      1 
 20260818    11:45:52       0    447     77      -    100    100      0      0      0      0  10251   2550  23156     46      0     12      5 
 20260818    11:45:53       0    450     78      -    100      1      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:45:54       0    441     82      -     99     60      0      0      0      0  10251   2265  23156     46      0      0      0 
 20260818    11:45:55       0    455     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:45:56       0    447     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:45:58       0    450     77      -    100      1      0      0      0      0  10251   2625  23156     46      0     11      4 
 20260818    11:45:59       0    448     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      2 
 20260818    11:46:00       0    448     72      -    100     90      0      0      0      0  10251   2595  23156     46      0      0      0 
 20260818    11:46:01       0    448     77      -    100      1      0      0      0      0  10251   2325  23156     46      0      0      2 
 20260818    11:46:02       0    447     76      -     99     37      0      0      0      0  10251   2370  23156     46      0      0      0 
 20260818    11:46:03       0    444     76      -    100    100      0      0      0      0  10251   2565  23156     46      0      8      3 
 20260818    11:46:04       0    448     78      -    100      1      0      0      0      0  10251   2280  23156     46      0      0      1 
 20260818    11:46:05       0    447     76      -     99    100      0      0      0      0  10251   2310  23156     46      0      0      0 
 20260818    11:46:06       0    451     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:46:07       0    447     77      -    100      1      0      0      0      0  10251   2370  23156     46      0     17      4 
 20260818    11:46:08       0    451     78      -    100      1      0      0      0      0  10251   2400  23156     46      0     24      6 
 20260818    11:46:09       0    441     78      -    100      1      0      0      0      0  10251   2370  23156     46      0      0      0 
 20260818    11:46:10       0    451     79      -    100      1      0      0      0      0  10251   2340  23156     46      0     25      3 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260818    11:46:11       0    450     78      -    100      1      0      0      0      0  10251   2370  23156     46      0      0      0 
 20260818    11:46:12       0    444     78      -    100     44      0      0      0      0  10251   2475  23156     46      0      0      0 
 20260818    11:46:13       0    448     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:46:14       0    448     77      -    100      1      0      0      0      0  10251   2370  23156     46      0      0      0 
 20260818    11:46:15       0    449     78      -    100      1      0      0      0      0  10251   2355  23156     46      0     27      4 
 20260818    11:46:16       0    449     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
 20260818    11:46:17       0    448     75      -    100    100      0      0      0      0  10251   2355  23156     46      0   3256   1468 
 20260818    11:46:19       0    455     78      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      2 
 20260818    11:46:20       0    448     73      -    100    100      0      0      0      0  10251   2580  23156     46      0      4      0 
 20260818    11:46:21       0    450     78      -    100      1      0      0      0      0  10251   2340  23156     46      0      0      0 
 20260818    11:46:22       0    445     77      -    100      1      0      0      0      0  10251   2355  23156     46      0      0      0 
